"","EVALID","PLOTID","STATECD","CONDID","SUBP","STATUSCD","STANDING_DEAD_CD","SPCD","scientific","NBR_STEMS","DIA","TPA_UNADJ","OWNGRPCD","FIA_LANDUSE","ITREE_LANDUSE","LEAF_AREA_ITREE","CROWN_DIEBACK_CD","IS_MAINTAINED_AREA","IS_STREET_TREE","IS_PLANTED","PLT_CN","MTRE_CN","CND_CN"
"54405","PortlandME2023Curr",2388132,23,1,12,"Live",NA,660,"Malus spp.",1,4,74.9652824512,"Private","Multi-family","Multi-family",149.1743720442,0,1,1,1,445081522489998,942222053290487,942222027290487
"54417","PortlandME2023Curr",2383466,23,3,1,"Live",NA,833,"Quercus rubra",1,5.6,6.0180462857,"Private","Forest land","Unused/Other",1386.5734006121,5,0,0,2,445081683489998,942222850290487,942222827290487
"54418","PortlandME2023Curr",2383480,23,1,1,"Live",NA,972,"Ulmus americana",1,5.7,6.0180462857,"Private","Forest land","Unused/Other",1473.3291488632,0,0,0,2,445081685489998,942222309290487,942222275290487
"54419","PortlandME2023Curr",2384098,23,1,1,"Live",NA,316,"Acer rubrum",1,9,6.0180462857,"Private","Commercial/Industrial","Unused/Other",2903.0291946313,5,0,0,2,445081688489998,942222393290487,942222356290487
"54422","PortlandME2023Curr",2384098,23,1,1,"Live",NA,129,"Pinus strobus",1,16,6.0180462857,"Private","Commercial/Industrial","Unused/Other",2565.3197502471,5,0,0,2,445081688489998,942222407290487,942222356290487
"54423","PortlandME2023Curr",2384104,23,1,1,"Live",NA,316,"Acer rubrum",1,7.8,6.0180462857,"Private","Residential","Residential",2305.3594642328,0,0,0,2,445081689489998,942223774290487,942223747290487
"54427","PortlandME2023Curr",2383796,23,1,1,"Live",NA,129,"Pinus strobus",1,11.1,6.0180462857,"Private","Residential","Residential",3060.7773400095,0,1,0,2,445081694489998,942224052290487,942224027290487
"54431","PortlandME2023Curr",2384173,23,1,1,"Dead","Yes",129,"Pinus strobus",1,7.3,6.0180462857,"Private","Forest land","Unused/Other",0,NA,0,0,2,445081709489998,942223139290487,942223097290487
"54432","PortlandME2023Curr",2384380,23,1,1,"Dead","Yes",129,"Pinus strobus",1,7.6,6.0180462857,"StateLocal","Forest land","Unused/Other",0,NA,0,0,2,445081710489998,942223279290487,942223239290487
"54443","PortlandME2023Curr",2384400,23,1,1,"Live",NA,261,"Tsuga canadensis",1,12.1,6.0180462857,"StateLocal","Forest land","Unused/Other",1410.0850825764,5,0,0,2,1003463960290487,1287834154290487,1287834133290487
"54448","PortlandME2023Curr",2384400,23,1,1,"Live",NA,261,"Tsuga canadensis",1,15.5,6.0180462857,"StateLocal","Forest land","Unused/Other",4106.6816185993,0,0,0,2,1003463960290487,1287834174290487,1287834133290487
"54455","PortlandME2023Curr",2388053,23,2,11,"Live",NA,762,"Prunus serotina",1,1,74.9652824512,"Private","Residential","Residential",38.797839949,0,0,0,2,445080076489998,786803406290487,786803362290487
"54456","PortlandME2023Curr",2383488,23,1,1,"Live",NA,129,"Pinus strobus",1,6.7,6.0180462857,"Private","Forest land","Unused/Other",816.3751239357,0,0,0,2,445080089489998,786802647290487,786802609290487
"54458","PortlandME2023Curr",2384102,23,2,1,"Live",NA,313,"Acer negundo",1,8.1,6.0180462857,"StateLocal","Recreation/Cemetery","Cemetery/Park/Golf",648.5665182539,0,0,0,2,1003464050290487,1287833743290487,1287833720290487
"54460","PortlandME2023Curr",2384103,23,1,1,"Live",NA,129,"Pinus strobus",1,13.5,6.0180462857,"StateLocal","Forest land","Unused/Other",2823.208532681,0,0,0,2,445080094489998,786801616290487,786801575290487
"54462","PortlandME2023Curr",2384174,23,1,1,"Live",NA,129,"Pinus strobus",1,7.6,6.0180462857,"Private","Commercial/Industrial","Institutional/Commercial",1185.6723039418,5,1,0,2,1213738695290487,1542767514290487,1542767499290487
"54463","PortlandME2023Curr",2383460,23,1,1,"Live",NA,320,"Acer platanoides",3,24.9,6.0180462857,"Private","Residential","Residential",6071.3171004953,10,1,0,1,1213738716290487,1542767953290487,1542767935290487
"56369","PortlandME2023Curr",2384057,23,1,1,"Live",NA,316,"Acer rubrum",1,5.1,6.0180462857,"StateLocal","Forest land","Unused/Other",916.7635160055,5,0,0,2,445080106489998,786802084290487,786802047290487
"56370","PortlandME2023Curr",2384382,23,1,12,"Live",NA,129,"Pinus strobus",1,1.5,74.9652824512,"Private","Forest land","Unused/Other",79.3375069072,0,0,0,2,445081403489998,942190629290487,942190594290487
"56377","PortlandME2023Curr",2384392,23,1,1,"Live",NA,129,"Pinus strobus",1,18.5,6.0180462857,"Private","Forest land","Unused/Other",4034.0001405767,0,0,0,2,445080118489998,786802815290487,786802760290487
"56378","PortlandME2023Curr",2384392,23,1,1,"Live",NA,129,"Pinus strobus",1,16,6.0180462857,"Private","Forest land","Unused/Other",4800.8754130112,0,0,0,2,445080118489998,786802796290487,786802760290487
"56385","PortlandME2023Curr",2375291,23,1,1,"Live",NA,8813,"Tilia cordata",1,14.3,6.0180462857,"StateLocal","Rights-of-Way","Residential",7446.8496279562,0,1,0,1,445081327489998,942189153290487,942189130290487
"56392","PortlandME2023Curr",2384079,23,1,1,"Live",NA,316,"Acer rubrum",1,6,6.0180462857,"Private","Forest land","Unused/Other",1773.8642002458,5,0,0,2,445081332489998,942188974290487,942188944290487
"56405","PortlandME2023Curr",2383467,23,1,1,"Live",NA,802,"Quercus alba",1,7.5,6.0180462857,"Private","Multi-family","Multi-family",1099.1279126065,5,0,0,2,445081333489998,942189239290487,942189198290487
"56406","PortlandME2023Curr",2383482,23,1,1,"Live",NA,316,"Acer rubrum",1,10.8,6.0180462857,"Private","Residential","Residential",4069.0398455207,0,1,0,2,445081375489998,942189863290487,942189840290487
"56412","PortlandME2023Curr",2384088,23,1,1,"Live",NA,833,"Quercus rubra",1,15.3,6.0180462857,"StateLocal","Forest land","Unused/Other",4446.6379340224,5,0,0,2,445081378489998,942190115290487,942190082290487
"56413","PortlandME2023Curr",2384088,23,1,1,"Live",NA,833,"Quercus rubra",1,20.8,6.0180462857,"StateLocal","Forest land","Unused/Other",6618.0716995913,5,0,0,2,445081378489998,942190118290487,942190082290487
"56425","PortlandME2023Curr",2388053,23,1,1,"Live",NA,91,"Picea abies",1,6.6,6.0180462857,"Private","Commercial/Industrial","Institutional/Commercial",1300.3911868761,0,0,0,2,445080076489998,786803384290487,786803361290487
"56426","PortlandME2023Curr",2384109,23,2,1,"Live",NA,316,"Acer rubrum",1,9.5,6.0180462857,"Private","Forest land","Unused/Other",1923.7175411052,0,0,0,2,445081381489998,942188635290487,942188570290487
"56427","PortlandME2023Curr",2383799,23,1,1,"Live",NA,316,"Acer rubrum",1,17.9,6.0180462857,"StateLocal","Forest land","Unused/Other",4502.8257670578,15,0,0,2,445081384489998,942188812290487,942188778290487
"56428","PortlandME2023Curr",2383799,23,1,1,"Live",NA,660,"Malus spp.",1,8.4,6.0180462857,"StateLocal","Forest land","Unused/Other",1661.1640803143,5,0,0,2,445081384489998,942188820290487,942188778290487
"56433","PortlandME2023Curr",2383799,23,1,1,"Live",NA,129,"Pinus strobus",1,5.5,6.0180462857,"StateLocal","Forest land","Unused/Other",816.2944592448,0,0,0,2,445081384489998,942188831290487,942188778290487
"56437","PortlandME2023Curr",2383829,23,1,1,"Live",NA,316,"Acer rubrum",1,7.8,6.0180462857,"Private","Residential","Residential",2153.9950520457,5,0,0,2,445081386489998,942189355290487,942189304290487
"56443","PortlandME2023Curr",2383199,23,1,1,"Live",NA,833,"Quercus rubra",1,8.6,6.0180462857,"StateLocal","Rights-of-Way","Transportation/Utility",2490.456538236,0,1,0,1,445080082489998,786801960290487,786801946290487
"56444","PortlandME2023Curr",2383199,23,1,1,"Live",NA,96,"Picea pungens",1,16.7,6.0180462857,"StateLocal","Rights-of-Way","Transportation/Utility",5664.2057390156,0,1,0,1,445080082489998,786801962290487,786801946290487
"56445","PortlandME2023Curr",2383478,23,1,1,"Live",NA,91,"Picea abies",1,19.5,6.0180462857,"Private","Commercial/Industrial","Institutional/Commercial",7556.9264739884,5,1,0,1,445080087489998,786803168290487,786803153290487
"56446","PortlandME2023Curr",2383488,23,1,1,"Live",NA,375,"Betula papyrifera",1,5.6,6.0180462857,"Private","Forest land","Unused/Other",721.0594138147,0,0,0,2,445080089489998,786802642290487,786802609290487
"56447","PortlandME2023Curr",2384026,23,1,1,"Live",NA,129,"Pinus strobus",1,15.5,6.0180462857,"Private","Commercial/Industrial","Institutional/Commercial",2996.3471507499,0,0,0,2,445081387489998,942189516290487,942189486290487
"56448","PortlandME2023Curr",2384026,23,1,1,"Live",NA,316,"Acer rubrum",1,5.9,6.0180462857,"Private","Commercial/Industrial","Institutional/Commercial",1351.6519450817,5,0,0,2,445081387489998,942189527290487,942189486290487
"56452","PortlandME2023Curr",2384090,23,2,1,"Live",NA,660,"Malus spp.",1,16.9,6.0180462857,"Private","Residential","Residential",2378.6274244632,5,1,0,1,445080091489998,786803486290487,786803468290487
"56453","PortlandME2023Curr",2384026,23,1,1,"Live",NA,129,"Pinus strobus",1,7.1,6.0180462857,"Private","Commercial/Industrial","Institutional/Commercial",567.9457612582,0,0,0,2,445081387489998,942189558290487,942189486290487
"56455","PortlandME2023Curr",2384103,23,1,11,"Dead","Yes",316,"Acer rubrum",1,2.4,74.9652824512,"StateLocal","Forest land","Unused/Other",0,NA,0,0,2,445080094489998,786801639290487,786801575290487
"56456","PortlandME2023Curr",2384026,23,1,13,"Live",NA,129,"Pinus strobus",1,3.4,74.9652824512,"Private","Commercial/Industrial","Institutional/Commercial",198.8226042119,0,0,0,2,445081387489998,942189579290487,942189486290487
"56457","PortlandME2023Curr",2384026,23,1,14,"Live",NA,129,"Pinus strobus",1,3.6,74.9652824512,"Private","Commercial/Industrial","Institutional/Commercial",154.5155163599,0,0,0,2,445081387489998,942189585290487,942189486290487
"56458","PortlandME2023Curr",2384026,23,1,14,"Live",NA,371,"Betula alleghaniensis",1,1,74.9652824512,"Private","Commercial/Industrial","Institutional/Commercial",75.1012695021,0,0,0,2,445081387489998,942189588290487,942189486290487
"56459","PortlandME2023Curr",2383395,23,2,1,"Live",NA,320,"Acer platanoides",1,21.9,6.0180462857,"StateLocal","Rights-of-Way","Residential",6766.2909055506,5,1,1,1,445081389489998,942189938290487,942189917290487
"56463","PortlandME2023Curr",2384157,23,1,1,"Live",NA,320,"Acer platanoides",1,5,6.0180462857,"Private","Residential","Residential",761.6856219775,0,1,0,2,445081399489998,942190770290487,942190745290487
"56464","PortlandME2023Curr",2384157,23,1,13,"Live",NA,320,"Acer platanoides",1,1.1,74.9652824512,"Private","Residential","Residential",45.9512076505,0,1,0,2,445081399489998,942190781290487,942190745290487
"56468","PortlandME2023Curr",2384025,23,1,1,"Live",NA,261,"Tsuga canadensis",1,6.6,6.0180462857,"StateLocal","Forest land","Unused/Other",575.4296764239,0,0,0,2,1213738797290487,1542768503290487,1542768458290487
"56470","PortlandME2023Curr",2384105,23,1,1,"Live",NA,129,"Pinus strobus",1,7.8,6.0180462857,"Private","Residential","Residential",511.9777706736,0,0,0,2,1213738803290487,1542767419290487,1542767387290487
"56471","PortlandME2023Curr",2384105,23,1,1,"Live",NA,833,"Quercus rubra",1,22.4,6.0180462857,"Private","Residential","Residential",6185.3456121565,5,0,0,2,1213738803290487,1542767423290487,1542767387290487
"56474","PortlandME2023Curr",2384396,23,1,1,"Live",NA,833,"Quercus rubra",1,5.1,6.0180462857,"StateLocal","Rights-of-Way","Transportation/Utility",593.3635352621,0,0,0,2,445081405489998,942190552290487,942190513290487
"56475","PortlandME2023Curr",2383859,23,1,1,"Live",NA,833,"Quercus rubra",1,5.8,6.0180462857,"Private","Forest land","Unused/Other",1760.8303537753,5,0,0,2,445081408489998,942190199290487,942190173290487
"56476","PortlandME2023Curr",2383859,23,1,1,"Live",NA,833,"Quercus rubra",1,6.2,6.0180462857,"Private","Forest land","Unused/Other",2046.4968037644,5,0,0,2,445081408489998,942190203290487,942190173290487
"56477","PortlandME2023Curr",2384173,23,1,1,"Live",NA,129,"Pinus strobus",1,19.9,6.0180462857,"Private","Forest land","Unused/Other",4044.9260424632,0,0,0,2,445081709489998,942223158290487,942223097290487
"56478","PortlandME2023Curr",2384380,23,1,1,"Live",NA,129,"Pinus strobus",1,6.1,6.0180462857,"StateLocal","Forest land","Unused/Other",702.5476141039,0,0,0,2,445081710489998,942223278290487,942223239290487
"56480","PortlandME2023Curr",2383859,23,1,1,"Live",NA,833,"Quercus rubra",1,5.1,6.0180462857,"Private","Forest land","Unused/Other",1339.3115153175,0,0,0,2,445081408489998,942190205290487,942190173290487
"56481","PortlandME2023Curr",2383859,23,1,1,"Live",NA,833,"Quercus rubra",1,5.2,6.0180462857,"Private","Forest land","Unused/Other",1147.7645003866,5,0,0,2,445081408489998,942190209290487,942190173290487
"56482","PortlandME2023Curr",2384393,23,1,1,"Live",NA,91,"Picea abies",1,17.4,6.0180462857,"StateLocal","Forest land","Unused/Other",4939.7452788413,0,0,0,2,445081712489998,942222751290487,942222734290487
"56486","PortlandME2023Curr",2384400,23,1,1,"Live",NA,261,"Tsuga canadensis",1,15.9,6.0180462857,"StateLocal","Forest land","Unused/Other",4873.6330771307,0,0,0,2,1003463960290487,1287834177290487,1287834133290487
"56494","PortlandME2023Curr",2383791,23,1,13,"Live",NA,379,"Betula populifolia",1,1.4,74.9652824512,"Private","Forest land","Unused/Other",90.7270849092,0,0,0,2,1003463999290487,1287833501290487,1287833458290487
"56495","PortlandME2023Curr",2383436,23,1,1,"Live",NA,320,"Acer platanoides",1,15.1,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",10914.4234946456,5,0,0,2,1003464014290487,1287834847290487,1287834811290487
"56496","PortlandME2023Curr",2383436,23,1,1,"Live",NA,320,"Acer platanoides",1,8.9,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",6900.4825457811,5,0,0,2,1003464014290487,1287834855290487,1287834811290487
"56503","PortlandME2023Curr",2384102,23,2,1,"Live",NA,922,"Salix nigra",1,20.3,6.0180462857,"StateLocal","Recreation/Cemetery","Cemetery/Park/Golf",5181.7214224637,0,0,0,2,1003464050290487,1287833748290487,1287833720290487
"56504","PortlandME2023Curr",2384102,23,2,1,"Live",NA,951,"Tilia americana",1,7.6,6.0180462857,"StateLocal","Recreation/Cemetery","Cemetery/Park/Golf",1209.5484538504,0,0,0,2,1003464050290487,1287833756290487,1287833720290487
"56507","PortlandME2023Curr",2384098,23,1,1,"Live",NA,129,"Pinus strobus",1,8.3,6.0180462857,"Private","Commercial/Industrial","Unused/Other",938.6014940631,5,0,0,2,445081688489998,942222382290487,942222356290487
"56508","PortlandME2023Curr",2384098,23,1,1,"Live",NA,316,"Acer rubrum",1,14.2,6.0180462857,"Private","Commercial/Industrial","Unused/Other",6355.4899614695,5,0,0,2,445081688489998,942222387290487,942222356290487
"56510","PortlandME2023Curr",2384174,23,1,1,"Live",NA,129,"Pinus strobus",1,19.2,6.0180462857,"Private","Commercial/Industrial","Institutional/Commercial",5088.3775380224,5,1,0,3,1213738695290487,1542767525290487,1542767499290487
"56516","PortlandME2023Curr",2384063,23,1,1,"Live",NA,316,"Acer rubrum",1,7.6,6.0180462857,"Private","Multi-family","Multi-family",2080.5170438987,5,0,0,2,1213738725290487,1542767802290487,1542767778290487
"56517","PortlandME2023Curr",2384063,23,1,1,"Live",NA,316,"Acer rubrum",1,7.9,6.0180462857,"Private","Multi-family","Multi-family",1938.6080607265,5,0,0,2,1213738725290487,1542767803290487,1542767778290487
"56520","PortlandME2023Curr",2384104,23,1,1,"Live",NA,316,"Acer rubrum",1,6.6,6.0180462857,"Private","Residential","Residential",1773.5094363973,5,0,0,2,445081689489998,942223779290487,942223747290487
"56521","PortlandME2023Curr",2384058,23,1,1,"Live",NA,316,"Acer rubrum",1,6.9,6.0180462857,"Private","Forest land","Unused/Other",3641.0563658627,10,0,0,2,1213738728290487,1542768076290487,1542768025290487
"56524","PortlandME2023Curr",2384113,23,1,1,"Live",NA,541,"Fraxinus americana",1,8.1,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",2695.1135440778,10,0,0,2,445081691489998,942223958290487,942223926290487
"56525","PortlandME2023Curr",2384113,23,1,1,"Live",NA,922,"Salix nigra",1,31.9,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",12702.6768704232,5,0,0,2,445081691489998,942223971290487,942223926290487
"56530","PortlandME2023Curr",2383796,23,1,1,"Live",NA,129,"Pinus strobus",1,8.8,6.0180462857,"Private","Residential","Residential",1377.3543434101,0,0,0,2,445081694489998,942224046290487,942224027290487
"56531","PortlandME2023Curr",2383806,23,1,1,"Live",NA,660,"Malus spp.",1,8.2,6.0180462857,"Private","Commercial/Industrial","Unused/Other",1042.9631242422,0,1,0,1,445081695489998,942224324290487,942224306290487
"56532","PortlandME2023Curr",2383413,23,1,1,"Live",NA,320,"Acer platanoides",1,20.3,6.0180462857,"Private","Residential","Residential",19165.5216072585,5,1,0,3,1213738785290487,1542768312290487,1542768296290487
"56533","PortlandME2023Curr",2383789,23,1,1,"Live",NA,371,"Betula alleghaniensis",1,7,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",2988.3627970624,0,0,0,2,1213738791290487,1542768673290487,1542768644290487
"56539","PortlandME2023Curr",2383412,23,1,1,"Live",NA,833,"Quercus rubra",1,33.3,6.0180462857,"Private","Residential","Residential",9046.8328659643,0,1,0,2,445081702489998,942224163290487,942224144290487
"56540","PortlandME2023Curr",2383412,23,1,1,"Live",NA,320,"Acer platanoides",1,7.2,6.0180462857,"Private","Residential","Residential",1731.6423780105,0,1,0,2,445081702489998,942224168290487,942224144290487
"56541","PortlandME2023Curr",2383412,23,1,1,"Live",NA,320,"Acer platanoides",1,5.7,6.0180462857,"Private","Residential","Residential",766.7212549988,0,1,0,2,445081702489998,942224174290487,942224144290487
"56542","PortlandME2023Curr",2384114,23,1,1,"Live",NA,541,"Fraxinus americana",1,6.7,6.0180462857,"Private","Forest land","Unused/Other",1199.408694807,0,0,0,2,1213738794290487,1542767131290487,1542767084290487
"56543","PortlandME2023Curr",2384114,23,1,1,"Live",NA,129,"Pinus strobus",1,30.5,6.0180462857,"Private","Forest land","Unused/Other",6687.8633458066,0,0,0,2,1213738794290487,1542767137290487,1542767084290487
"56544","PortlandME2023Curr",2384025,23,1,1,"Live",NA,316,"Acer rubrum",1,11.1,6.0180462857,"StateLocal","Forest land","Unused/Other",1493.1985862895,5,0,0,2,1213738797290487,1542768498290487,1542768458290487
"58189","PortlandME2023Curr",2384057,23,1,1,"Live",NA,316,"Acer rubrum",1,9.8,6.0180462857,"StateLocal","Forest land","Unused/Other",2223.9967009691,0,0,0,2,445080106489998,786802079290487,786802047290487
"58190","PortlandME2023Curr",2384058,23,1,1,"Live",NA,316,"Acer rubrum",1,6.8,6.0180462857,"Private","Forest land","Unused/Other",1563.7033909762,0,0,0,2,1213738728290487,1542768053290487,1542768025290487
"58191","PortlandME2023Curr",2384058,23,1,1,"Dead","Yes",833,"Quercus rubra",1,12.5,6.0180462857,"Private","Forest land","Unused/Other",0,NA,0,0,2,1213738728290487,1542768079290487,1542768025290487
"58192","PortlandME2023Curr",2383481,23,3,1,"Live",NA,96,"Picea pungens",1,18.2,6.0180462857,"Private","Multi-family","Multi-family",7822.5112761649,5,1,1,1,1213738767290487,1542767322290487,1542767299290487
